#	schemaVersion	1
#	repository	https://github.com/sgossner/VSCO-2-CE
#	revision	440300901dfe9275fd84e0b7763af1f8443ae62e
#	tree	0ecebcfca0c7e0fe501f71964027f8f59fa0e432
#	license	CC0-1.0
#	licensePath	LICENSE
#	licenseBlob	670154e3538863b2d9891fd5483160fbdfc89164
kind	path	source	gitBlob	sha256	license
sample	public/samples/levain/clarinet/DCClar_susLong_F2_v2_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F2_v2_rr1_sum.wav	090db5da13fb0ec67673b6a656887644c923d341	36348e1fd1a1e53485c7f48983cfd758ced036f6af1a832671bf5ef1f8b00448	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F2_v3_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F2_v3_rr1_sum.wav	04b88f5463edcbdfb44e64826d26d8528b4a12f6	7049e55a73851574d5e11a518aeaa3c646bdd0f2323780a10abc379410dad2cf	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F3_v1_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F3_v1_rr1_sum.wav	31ac755ac1dff319c409505d26706d9851bb7e92	0677787afa8d1fdc99e267a1518a49dacf3f1899dc27239c1fbe93568fda2222	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F3_v2_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F3_v2_rr1_sum.wav	1a445b0610a060c571574916d140344fc60922b2	3c9a237651cd049cacdf4052ef85ff406da1d9e5d4f59439c20f45a7578ff431	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F3_v3_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F3_v3_rr1_sum.wav	fc79b6d0f5b3420f4e24b0392484b43a864a6d50	6b434e88f724e46116dd71bdfe52dc82c9b1ec7cec5f512bf9719be51e646671	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F4_v1_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F4_v1_rr1_sum.wav	04e3a4727ee49ff915baeb65c1d32ee4e9ec37e2	e7b54b1ac626a6c54db3fa320a38acd3f099c33c936fca0d82259f9f9641e4f3	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F4_v2_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F4_v2_rr1_sum.wav	9188e6eb2204ec227bac95cf254b9ce20e5d9d58	9988142d8fd2856af4217e3983316a42ef1d91b6381afd9fa138072d91122c2e	CC0-1.0
sample	public/samples/levain/clarinet/DCClar_susLong_F4_v3_rr1_sum.wav	Woodwinds/Clarinet/susLong/DCClar_susLong_F4_v3_rr1_sum.wav	086d21e2c435964f31b77df757b763e6d6b5eb54	8d9bcdf56ed0c2adebb38242d7b5bb0e2da6884fa9f42a6d4226fb21c1bc7f68	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A#0_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A#0_v1_rr1.wav	6b42c2b752ac8aa098fa512b1c068229036f9d55	c172382a1c8db63d1893e909da3c0f7f96a60371dce0cfe712e64fd622066fbe	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A#0_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A#0_v1_rr2.wav	74b090dd2b40841aa3657f35859ae5810ed3344e	a82a509344a7e03e81f937b0daf647d55c3d47ec01867deeb41463d1d39209af	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A#0_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A#0_v3_rr1.wav	b5525c15a77e1871feb42f70cc17a6650aee4355	ffdcf783332627d78bb09c348ce5bbf64e833d529a1cfd48e05362f27a857c0a	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A#0_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A#0_v3_rr2.wav	3bcb6e93918b0e8355867acfcaca87106e421b23	47ca23f0950ab1ad7c07fd3d4743d826985cc3b79f997c372ead51ebd538a60b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A1_v1_rr1.wav	311a5027a127715530f1e723a21f7927d280d493	c88e632ac4f716d4e85112d6ea5bbe2d27d67019296787c25d27178a9e5f18ac	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_A1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_A1_v1_rr2.wav	4ccbcc407cdc07f124f6523d50778d8e77ac2aad	e7aaefac5eb3986fcec86040e1f7310e84ea38be5d13abe2b3de101c41f43b2b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_B2_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_B2_v1_rr1.wav	c5bfef7aaa68a98928f172b8572711ea6ce8975d	58d70398829e87b9bd3b43fb3d384d9bc3e0aa9bfe70175ec2f4e7a914226c8b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_B2_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_B2_v1_rr2.wav	a36c908d3b8b07d9ecc0107d465ab391160e3c79	22722d1cc3d2a997ec12b37b5dda0221c8d5477669dfa5ff9f77fdde6fd2ba1d	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C#2_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C#2_v1_rr1.wav	16b7ca596182a49fe693b81ed925df8d2fc1be59	41804fc70cf82bd1c475611e315b14b1adf5effbd3369028302a681b54064b3f	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C#2_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C#2_v1_rr2.wav	1538275fda063011eae150b531752b410186c2b6	326fa0536c5487af2a500423e6b6d1c2acfe005cb40268c7c2f152b6ca71517c	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C1_v1_rr1.wav	46a4f947083669e7281be98b16c89b434529ea9e	5591160a867b21ba193d601390c9e1f35ec8d5deb0de686a410d25a98a103b06	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C1_v1_rr2.wav	aa16603fb7d318a87c47abf01e3ea321cdc78418	d880b29cafc4b537a5097c9b65a7e20d1be15d60efaf7ceb15e20517b6ad455b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C1_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C1_v3_rr1.wav	eb8c1aa8049e386288b71b7678098352a0c8f037	706d82ca773408bb6cd6f22466d5d017c1d36a9055f3a6b6af864407b26c5a0d	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_C1_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_C1_v3_rr2.wav	974926b4eda1088bb5c7865de6712acc7803d304	242a0638d0571084b3a40da3a21a3f2dd67585e31601babf85f4251b4f67a3d3	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_D1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_D1_v1_rr1.wav	623693ad1479a3e1da230fe62b8d012406412d86	c4db29ae6949cb6c0d24201bb444c1d5b3806505bae47785cb199f5f0f4f02d2	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_D1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_D1_v1_rr2.wav	6b66446765a55ddcad2fbfdf3b47fdc6737bc540	4f17f7c828a9d9123c8c6498a27aa6b7a2772a5b937183f3d622f41f56ce21ce	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E0_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E0_v1_rr1.wav	8e025f9d9f072fd42a12ff27bad023f95016203f	7901d4aa056d2a6057a264ce98fc9e66a7ce48575d077a30f14083aa798cd188	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E0_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E0_v1_rr2.wav	548f3bf22840c6477487df248e1a2d6417ad7175	5287fecaedbfce87737d53c77bc19aa78322ef498f143ca2b71bc1ee8dc17845	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E0_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E0_v3_rr1.wav	3258f6728cacc74c5ad6addadaa8a61cbb9d57cd	790d1a480a0f38216d30ad6e9152bd26a744d9d651a7e822e1fe58883a9c673f	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E0_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E0_v3_rr2.wav	92da6c6d93f06c950cbf8ebd737947cc8cd02769	f533b634b7f87d75234737b4acbf7bf6f9587f71ee93c12b0bda65bea3e40333	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E1_v1_rr1.wav	da8962289a777507e94094c6dde7131916ca1b64	818fd3e7cc5200774333fc5dbb37e021ed0f155918cafe129acc0e90d37f9d49	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E1_v1_rr2.wav	3326b2b4ae5a4bc6156e7ec8ce5adaca94e867e5	9b87c1440edb95a70ca997ac83cff0d0e84c176f6269a59f86ce381f339f09ce	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E1_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E1_v3_rr1.wav	1cada4277b16b2eb8b240d4a6da4bbd3aca989a0	7628daebe4a9f8524d46e6d58eee811f437e73c77eb6c21396152af58a062506	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E1_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E1_v3_rr2.wav	9033e53e840a4ca791ff0ae57bd1f171bc5a310c	496f50ac55ae948b2a155fd06a9bc430118b9725eb638c1673ae3c389203ae91	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E2_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E2_v1_rr1.wav	ba882653db7ef6fcebc5dc0e373707cdca944e62	b5c3dd4943ea9a3f1aa23ed07c827ec8851e28a7254bab7811b706c09fceb231	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_E2_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_E2_v1_rr2.wav	0d330f46bca35ae676072455ab09bc1391ffdff7	24278fedd0c37885bc109bfa4620b32f447cd031d328f393cdc58898ff42cc37	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#0_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#0_v1_rr1.wav	4578fd1b4f56290dc35ee453105e487efb3c5c67	8d1337d6ba2b8e65e52d0623df7afa66b4b8d1863116cc6f798f629b7e27634b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#0_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#0_v1_rr2.wav	d0a056d068a5c9e2b9e1ddbf1f309c80e617dc9f	4709783a0fbbbf7290cb19e7fb39686f9deecbefec1f736da912b60f7b01ca96	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#0_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#0_v3_rr1.wav	4e6933681d86ea908000d9319e01db9858b499e1	4bfdab1976e121136ab5d0bfb1e4b79523d5b0c7adf0d35704c98f5cb26713d1	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#0_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#0_v3_rr2.wav	09b455dcad902b0c725168f405e5635c580ed3f2	e50e59367b9b6707dbb28f97834e1d9bceabc233c5c86d3a61e8af2f5dedaaf4	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#1_v1_rr1.wav	757d0487bc7ad3461aac13cdce1999fabb3952b3	6f91a2747ce3cea061c670f7bf5dc8611eef1c3af8d6e2dca75b6dac5a65bfc6	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_F#1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_F#1_v1_rr2.wav	9a7f711fd6039b0ba71e6061edfb7de9d7102a8a	7aece8942bd894dd7f6ed899f11a6c6a5d15ab5266a4a32f68e32babc99c3a08	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G#1_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G#1_v1_rr1.wav	1b3774619e9ae958177bc6bd4429d32fbef0c0c8	bf377a41759c17794901957edc89ff48fb405f98879549916d9b228492f7f8d1	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G#1_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G#1_v1_rr2.wav	51b5c8bbabf1760a072fc557652fb84bcaf827d8	25ff38b5300151dd040fd4934e67dc668d3d63a66c4733d9971428116d1b08bc	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G#2_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G#2_v1_rr1.wav	b32004f92c141a30ba5e314dd0cc1d2687b92856	f5d495c2184e6dacec7783719fbe3f6c1254995abb95ccf307026ef3dd7d5439	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G#2_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G#2_v1_rr2.wav	425eaabaf3d12ea8da780056e5e1a7ee4ddbde80	a3a5250bc7f561670cd429b0c72ae3b3f3de575d887c69cee48cc7f587be206e	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G0_v1_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G0_v1_rr1.wav	45d11b0a0545d59407f740b938461b205e8c91cb	6c8ed06c816b2aee6443a3df4d8c24dd05d1e6fa72595d47b0e3755cd251e60f	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G0_v1_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G0_v1_rr2.wav	968cf37ef77070e116c8f665d0242af1287530fc	805a41b3a153a8601c9308a106c33604030ff7f3c0c944a92b25663a1baa7873	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G0_v3_rr1.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G0_v3_rr1.wav	219542998cac263bb0b5bd03ab02fd6bbdcb3d21	9dc3c010e20999e524a7694abf27c12fb55296f2d9946d70917fa82b1d076136	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Pizz_G0_v3_rr2.wav	Strings/Solo Contrabass/Pizz/BKCtbss_Pizz_G0_v3_rr2.wav	09b63873d4e3070f2d0c513f69cb827ed83911c0	7f64d7d6f6309ab622cc0e070c6d50274f73d3f483e4067a05647fb89a6f51c8	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A#0_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A#0_v1_rr1.wav	1246bcb65fd3fe48e16f248486059944ca983a68	39d13610eb3aa3f40e510b0b4821422e16dbe942719a4f1516424951f481e68e	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A#0_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A#0_v1_rr2.wav	7d4edcd42a2a9a379862b31fda8062f2bf715ae2	70bff5a8cad019cb82f5fe9ab36aaf8a14d394344c64f83180e455fd850299d3	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A#0_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A#0_v3_rr1.wav	4e04468888ee97306ae5b8ce73270c25e60ee612	34280d744690957c3668e650f9c5d86a3d5a71a524c42742b34c8ec7ffb8c6eb	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A#0_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A#0_v3_rr2.wav	94be75a715e9c897afa4d470f21f48006ee46ebd	b5f819e0869d215a7e9336c8203e637cebc93b73af8d48931e5f5b8d64f766e9	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A1_v1_rr1.wav	8f020de45fd955ffe1d55570bacf8e57ab0de143	32111c59f0e40962564221f9f9f003466c369fe18051f4ffaad3d8cd205ee23d	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_A1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_A1_v1_rr2.wav	56b700e9339329f60bcbf5860f1092cd36552b7d	a3e24b931102aa3ca280c67a072c01426fd9a68f832905593f110e734771d692	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_B2_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_B2_v1_rr1.wav	4b198581d8d4e38816e76c365372a68254a2c81f	8d3be1969f10820373ed4853d81604d3f3cb074a77ef0b3381d2016251d7e890	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_B2_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_B2_v1_rr2.wav	1697ad01a6d3d7bd685577499c89b97041b41a92	4fe5711c6c86cc6ff5d7612d7cceb17434486d465ad354aabe75df480094290f	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C#2_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C#2_v1_rr1.wav	b92ba9831b089dcef128055c70fc7953fc9aea05	22fc17a5c7d55805fe689b329b08eaaf47ea0134d7e144f25c93594b6713b692	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C#2_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C#2_v1_rr2.wav	8254730ce72baad0bf5a5136c61bea13a3e339c4	150c71a4864330269e2263b6a2447dc1146c8fa5482cc5fa278f047107b8f8ac	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C1_v1_rr1.wav	03ebca73c64b7cb65c9f5db30133d4e61ad1c898	8a6f149e558e3fe2459c0d2acb640a0e6c2186ea2618372c4d5cd67fb3fd3332	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C1_v1_rr2.wav	a5823cc28774e098618b11aad5a36a82a602a79c	b43d452a585bcb4157233ce039bd8321c67532372871bf8ae9bdd9792984bfba	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C1_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C1_v3_rr1.wav	712a59e62af56d68c210424b5526d4aed5009a95	4bca4ab782cdbddeb75069135a4a8b0e4bc4f3570a5033b7f0729b5285719ae2	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_C1_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_C1_v3_rr2.wav	0be6efd7a711446edda295307b0a4d4b139f0c00	de2dafcc37ed8ea565836a64d919c6860e1a57779b6f4bbefc5d557dc0254739	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_D1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_D1_v1_rr1.wav	7076b42d62f57410c4369394b5305997e11bc5ba	2a529cacb20e87c4787be25d2516d73b9740f0ad7eecd150dbc66954280d9b93	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_D1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_D1_v1_rr2.wav	4fbd9525f5f7209fccdaf2c3d89e4d45fc54f9df	2a08c752b6f2a3ff7adc0d53daa6aa36f2036cdfc430115f33b640dae70728c9	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_D1_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_D1_v3_rr1.wav	49365a97360e240092041c32071f73cb053e4f74	39b0d060f6781ed356f4b9153b1fcd96ad79b8548164ece0be5314fb8e48d21b	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_D1_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_D1_v3_rr2.wav	5fa713d49854842b5fca7d4017dcf7c22a44a82c	f6d56d8a3b58d8ebc2c2f32724e89f7e5c4b513c78af4461ed51f2c8dab37191	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E0_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E0_v1_rr1.wav	c858fe0aeac53874ae33b98b463ad19b76b44d9c	5a3e8c3d036507382040514d7f577ff40f37cdbc9b1b69e10c8673066a20d2ca	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E0_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E0_v1_rr2.wav	b6bc513466e27e2a9a062deff52e2f297b7b520f	020a9bef474c9c1841b09f30ce061e86fbd5190041dc44f77e3890718a4d34a5	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E0_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E0_v3_rr1.wav	51db108d52c9a212fbc5e8e454bc0a6b4bf4abb6	c15c0e4c51a0c7da1f23c84ab103203125cc069a59a077cd77af035975fa856c	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E0_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E0_v3_rr2.wav	a3e80dea43cd183121c4bd51c1bf70387873f3d3	a5a0ae323c7eab3dc9a89a667c9fb55fb82bfb279957372cb7c7754c50563535	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E1_v1_rr1.wav	de8a53628a9de1cdcc18202c23f5e1c4d9b8e512	870196e13eb76affd55e386b0a1e5d12f2db9a4d6750cd24c0aabff082607ee4	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E1_v1_rr2.wav	cabffb611561da582253b44928a4d16421c1d776	bb4d709a57d2e81a1161fd9d4590bf43835d2605b9ba55a8a61cd7c5d0dbe0f3	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E1_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E1_v3_rr1.wav	a48af4d19d4f79180e3a7f89506e438f1242a104	08209aecd7ab8d6de7f3f4a442f12b108327f6c95ceb7fdff2657e149de03040	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E1_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E1_v3_rr2.wav	2cbf3b69db08f5cd16ecc0c8abdf7149d9ed2067	9cc0f8272f00ee56c5bc85caccca76099d91f86ac6063d615cb5e283bfd84b4e	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E2_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E2_v1_rr1.wav	491a14198674d517cd3ed77999fc3d1f5032aada	747c4e51164d6582c9e253d3fa37aea939be691e95f1573f66b660137c0adcf5	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_E2_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_E2_v1_rr2.wav	d0f0e8ba56ec350e36f3440148cb87b1aaf86709	24b455de876987fcce1d09d7ec4766ed761eb7878614715090fefc69f4ee52ce	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#0_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#0_v1_rr1.wav	a5e00f82168c8655fc18a5efc69409a7614689c8	17c2f1ad53b7a8884422820e5acb3c1562d8b00fdac2ae91f78fd4a60086927c	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#0_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#0_v1_rr2.wav	8f08c1ed5de2ef2ab6ef24432a030807c84d42b2	4465678e19dad22a20754166290a263abf6398ce8b66826568537743fc81f89d	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#0_v3_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#0_v3_rr1.wav	037927cef0283303513110d106f6bb52c44c97ac	738f8354b1c08fb9036ae2de9a2f3c65ef4762a955a97b72b1213eec3fa9b4e4	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#0_v3_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#0_v3_rr2.wav	4bb66d9a107f67f70482069606a804246bbe59c7	daf065a9d93cd7b991e7c7327415a260cf70cfeff7fc91ad0c6f34b35ed8ac7e	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#1_v1_rr1.wav	b8ea57d499c58ca57b0c1d85a921c2511b8c0502	e410c1f3115cf0f8d5b2f75f4ccae558bc43460b6832c63807505d186df4d428	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_F#1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_F#1_v1_rr2.wav	c2340e867d5c68c57d520fbe92e88bd21019d5d3	6520b1971de211c1e0ef86492b180c3d41fdf90eacd45fd962c86f92f8d178ef	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_G#1_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_G#1_v1_rr1.wav	468d3d287dd12990fdaf439e44497fe44e37f34e	5d8548ca2673b10dd78b7c644f0a488f4170e333b528630af757b34abd41f814	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_G#1_v1_rr2.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_G#1_v1_rr2.wav	ddf5871bec661b4bdf8462459d078b87a60e29fe	038b6f1027e2a1d5c94570544125412672910c5bad3d8d3b8317882d258ae30a	CC0-1.0
sample	public/samples/levain/double-bass/BKCtbss_Spic_G#2_v1_rr1.wav	Strings/Solo Contrabass/Spic/BKCtbss_Spic_G#2_v1_rr1.wav	50ec5338d2532e5eb5baa9fc446119815ea934b0	ec3aa1973906ddad82d83ed5e54a32299c3f413147d97c16f6602340bc9af2f2	CC0-1.0
